"TransactionID","Timestamp","Category","AnomalyScore","CustomerID","Name","Age","Address","AccountBalance","LastLogin","MerchantID","MerchantName","Location","SuspiciousFlag","FraudIndicator","TransactionAmount","Amount"
"147","1/7/2022 2:00","Travel","0.59078256228172","1147","Customer 1147","59","Address 1147","6232.2116603955","5/27/2022","2147","Merchant 2147","Location 2147","0","0","93.628013071676","19.688496513147"
"148","1/7/2022 3:00","Online","0.59969107254656","1148","Customer 1148","63","Address 1148","3214.3416951811","5/28/2022","2148","Merchant 2148","Location 2148","0","0","78.516562940558","79.52197137502"
"149","1/7/2022 4:00","Travel","0.076987388002896","1149","Customer 1149","34","Address 1149","7990.335619572","5/29/2022","2149","Merchant 2149","Location 2149","0","1","13.740115016216","10.863844969174"
"150","1/7/2022 5:00","Other","0.98272703651326","1150","Customer 1150","52","Address 1150","7476.9891802484","5/30/2022","2150","Merchant 2150","Location 2150","0","0","35.762567577041","15.240135552936"
"151","1/7/2022 6:00","Retail","0.69839449731078","1151","Customer 1151","31","Address 1151","5259.0447198991","5/31/2022","2151","Merchant 2151","Location 2151","0","0","91.206747867279","46.265651867845"
"152","1/7/2022 7:00","Travel","0.78648503457617","1152","Customer 1152","55","Address 1152","7273.982375653","6/1/2022","2152","Merchant 2152","Location 2152","0","0","67.729982856046","10.642140633642"
"153","1/7/2022 8:00","Online","0.86089397447408","1153","Customer 1153","26","Address 1153","7795.5858073424","6/2/2022","2153","Merchant 2153","Location 2153","0","0","23.847890578238","40.526313724401"
"154","1/7/2022 9:00","Online","0.036325359404792","1154","Customer 1154","48","Address 1154","5544.5692886674","6/3/2022","2154","Merchant 2154","Location 2154","0","0","23.196753093705","55.749259862547"
"155","1/7/2022 10:00","Retail","0.15248488927113","1155","Customer 1155","61","Address 1155","4698.084283637","6/4/2022","2155","Merchant 2155","Location 2155","0","0","55.123091459538","80.687028815494"
"156","1/7/2022 11:00","Retail","0.19516230547105","1156","Customer 1156","58","Address 1156","4788.5376799427","6/5/2022","2156","Merchant 2156","Location 2156","0","0","92.424449490083","58.781053401243"
"157","1/7/2022 12:00","Online","0.75358380377224","1157","Customer 1157","60","Address 1157","8479.7231970963","6/6/2022","2157","Merchant 2157","Location 2157","1","0","60.545145102101","93.212604973181"
"158","1/7/2022 13:00","Food","0.0013112357995282","1158","Customer 1158","50","Address 1158","5037.2072390148","6/7/2022","2158","Merchant 2158","Location 2158","0","0","58.138850006949","48.93431687422"
"159","1/7/2022 14:00","Other","0.068610817025928","1159","Customer 1159","54","Address 1159","5766.5707812581","6/8/2022","2159","Merchant 2159","Location 2159","0","0","49.289977540797","75.848969702016"
"160","1/7/2022 15:00","Food","0.79990305068471","1160","Customer 1160","38","Address 1160","2683.9091270678","6/9/2022","2160","Merchant 2160","Location 2160","0","1","20.433902723174","99.24329385724"
"161","1/7/2022 16:00","Travel","0.81283260482413","1161","Customer 1161","55","Address 1161","7545.0260426349","6/10/2022","2161","Merchant 2161","Location 2161","0","0","34.287996210002","97.623852490687"
"162","1/7/2022 17:00","Retail","0.13034531198815","1162","Customer 1162","38","Address 1162","8055.3046921176","6/11/2022","2162","Merchant 2162","Location 2162","0","1","93.909801078123","68.362222241781"
"163","1/7/2022 18:00","Online","0.89616489843024","1163","Customer 1163","27","Address 1163","7524.8856846059","6/12/2022","2163","Merchant 2163","Location 2163","0","0","62.296682125141","52.740558376562"
"164","1/7/2022 19:00","Other","0.32925284576607","1164","Customer 1164","26","Address 1164","9572.7401470572","6/13/2022","2164","Merchant 2164","Location 2164","0","0","21.200385624323","88.757288501726"
"165","1/7/2022 20:00","Food","0.063965262052487","1165","Customer 1165","48","Address 1165","4115.7185438546","6/14/2022","2165","Merchant 2165","Location 2165","0","0","39.624162229705","70.658073724324"
"166","1/7/2022 21:00","Travel","0.17296787826243","1166","Customer 1166","23","Address 1166","4822.2478216007","6/15/2022","2166","Merchant 2166","Location 2166","0","0","94.987018661238","16.560396381973"
"167","1/7/2022 22:00","Travel","0.95794810051436","1167","Customer 1167","33","Address 1167","4121.3166247485","6/16/2022","2167","Merchant 2167","Location 2167","0","0","70.949036627234","36.872481968127"
"168","1/7/2022 23:00","Online","0.83988903638573","1168","Customer 1168","42","Address 1168","3560.1709929709","6/17/2022","2168","Merchant 2168","Location 2168","0","0","65.071650733298","37.977748807152"
"169","1/8/2022 0:00","Other","0.6381432315674","1169","Customer 1169","30","Address 1169","4020.714312343","6/18/2022","2169","Merchant 2169","Location 2169","0","0","87.843676716438","37.407621413978"
"170","1/8/2022 1:00","Other","0.42977056609599","1170","Customer 1170","32","Address 1170","5496.7686183566","6/19/2022","2170","Merchant 2170","Location 2170","0","0","96.146246510659","27.459895442014"
"171","1/8/2022 2:00","Retail","0.44912317041587","1171","Customer 1171","22","Address 1171","4631.5329917063","6/20/2022","2171","Merchant 2171","Location 2171","0","0","91.193307682222","16.468824479692"
"172","1/8/2022 3:00","Travel","0.41886558427379","1172","Customer 1172","26","Address 1172","3476.6825785675","6/21/2022","2172","Merchant 2172","Location 2172","0","0","98.624313065438","95.813187069633"
"173","1/8/2022 4:00","Online","0.95669605429819","1173","Customer 1173","35","Address 1173","8586.0177938276","6/22/2022","2173","Merchant 2173","Location 2173","0","0","69.268981291401","63.476677663066"
"174","1/8/2022 5:00","Retail","0.7962993717062","1174","Customer 1174","27","Address 1174","9301.2411506186","6/23/2022","2174","Merchant 2174","Location 2174","0","1","38.397510636542","97.065520517101"
"175","1/8/2022 6:00","Online","0.35782089590908","1175","Customer 1175","26","Address 1175","5113.282346728","6/24/2022","2175","Merchant 2175","Location 2175","0","0","72.076715153179","13.592210306686"
"176","1/8/2022 7:00","Online","0.35816910633191","1176","Customer 1176","20","Address 1176","5493.960539329","6/25/2022","2176","Merchant 2176","Location 2176","0","0","23.165809181703","18.042954859108"
"177","1/8/2022 8:00","Other","0.36633055101539","1177","Customer 1177","50","Address 1177","2146.0267213026","6/26/2022","2177","Merchant 2177","Location 2177","0","0","96.997426209257","57.400809663921"
"178","1/8/2022 9:00","Online","0.47974180853903","1178","Customer 1178","38","Address 1178","9240.375529705","6/27/2022","2178","Merchant 2178","Location 2178","0","0","75.177953682045","91.896456707921"
"179","1/8/2022 10:00","Food","0.80599534994619","1179","Customer 1179","31","Address 1179","7659.8154182594","6/28/2022","2179","Merchant 2179","Location 2179","0","0","71.277299665364","67.301658354684"
"180","1/8/2022 11:00","Food","0.44669500641393","1180","Customer 1180","59","Address 1180","8645.3831856557","6/29/2022","2180","Merchant 2180","Location 2180","0","0","73.505796647638","79.456167823247"
"181","1/8/2022 12:00","Other","0.1480582852993","1181","Customer 1181","40","Address 1181","2318.4165687589","6/30/2022","2181","Merchant 2181","Location 2181","0","0","95.815128507273","74.593765701214"
"182","1/8/2022 13:00","Travel","0.73044948464877","1182","Customer 1182","30","Address 1182","2636.6802336257","7/1/2022","2182","Merchant 2182","Location 2182","0","0","18.852697182192","90.050045866058"
"183","1/8/2022 14:00","Online","0.9666454635141","1183","Customer 1183","40","Address 1183","7149.9644051449","7/2/2022","2183","Merchant 2183","Location 2183","0","0","13.294878186725","71.655495507731"
"184","1/8/2022 15:00","Retail","0.93452659893401","1184","Customer 1184","29","Address 1184","4430.0550109958","7/3/2022","2184","Merchant 2184","Location 2184","0","0","70.841940873341","76.744848653135"
"185","1/8/2022 16:00","Online","0.87137789813546","1185","Customer 1185","45","Address 1185","2287.6680150123","7/4/2022","2185","Merchant 2185","Location 2185","0","0","29.797542175412","30.731407451627"
"186","1/8/2022 17:00","Online","0.088722489143906","1186","Customer 1186","45","Address 1186","3524.9615416198","7/5/2022","2186","Merchant 2186","Location 2186","0","0","10.976063792987","13.946137178426"
"187","1/8/2022 18:00","Retail","0.38048672758733","1187","Customer 1187","46","Address 1187","4845.9691836608","7/6/2022","2187","Merchant 2187","Location 2187","0","0","30.62781389727","86.276143976767"
"188","1/8/2022 19:00","Other","0.59970762887054","1188","Customer 1188","23","Address 1188","7478.9121081221","7/7/2022","2188","Merchant 2188","Location 2188","0","0","86.270399059607","39.15191297159"
"189","1/8/2022 20:00","Food","0.052584119576462","1189","Customer 1189","49","Address 1189","1056.3011805173","7/8/2022","2189","Merchant 2189","Location 2189","0","0","90.693669456162","63.755412212217"
"190","1/8/2022 21:00","Travel","0.13241307984571","1190","Customer 1190","24","Address 1190","8351.8912766953","7/9/2022","2190","Merchant 2190","Location 2190","0","0","97.457998456529","13.936656978315"
"191","1/8/2022 22:00","Retail","0.28161699231222","1191","Customer 1191","60","Address 1191","5413.9740906508","7/10/2022","2191","Merchant 2191","Location 2191","0","0","94.260445676596","39.279118871786"
"192","1/8/2022 23:00","Retail","0.036140126848794","1192","Customer 1192","52","Address 1192","3749.4821646866","7/11/2022","2192","Merchant 2192","Location 2192","0","0","65.205477850194","61.292850896396"
"193","1/9/2022 0:00","Food","0.9644991055161","1193","Customer 1193","51","Address 1193","6666.8554631854","7/12/2022","2193","Merchant 2193","Location 2193","0","0","58.926720406029","61.585025483043"
"194","1/9/2022 1:00","Travel","0.17640836659631","1194","Customer 1194","40","Address 1194","7405.6833791721","7/13/2022","2194","Merchant 2194","Location 2194","0","0","81.998406792034","25.80762678101"
"195","1/9/2022 2:00","Food","0.82929685116124","1195","Customer 1195","64","Address 1195","6831.410409294","7/14/2022","2195","Merchant 2195","Location 2195","0","0","46.790838734315","60.162795007612"
"196","1/9/2022 3:00","Travel","0.15564468451285","1196","Customer 1196","22","Address 1196","3078.3409674187","7/15/2022","2196","Merchant 2196","Location 2196","0","0","11.414754823886","73.951154807438"
"197","1/9/2022 4:00","Retail","0.78312971431943","1197","Customer 1197","18","Address 1197","3525.504348283","7/16/2022","2197","Merchant 2197","Location 2197","0","0","39.746571370799","41.600666147751"
"198","1/9/2022 5:00","Online","0.45073717180712","1198","Customer 1198","62","Address 1198","7777.4420491989","7/17/2022","2198","Merchant 2198","Location 2198","0","0","69.426526257118","77.502189778722"
"199","1/9/2022 6:00","Retail","0.35409113704243","1199","Customer 1199","45","Address 1199","5098.8587591722","7/18/2022","2199","Merchant 2199","Location 2199","0","1","74.80241370015","60.7007597952"
"200","1/9/2022 7:00","Online","0.65435796865407","1200","Customer 1200","46","Address 1200","4555.7118899309","7/19/2022","2200","Merchant 2200","Location 2200","0","0","11.135024291276","10.867087743046"
"201","1/9/2022 8:00","Other","0.092469867498954","1201","Customer 1201","29","Address 1201","6298.2960957693","7/20/2022","2201","Merchant 2201","Location 2201","0","0","78.792656681626","78.699081988128"
"202","1/9/2022 9:00","Online","0.86354395994318","1202","Customer 1202","52","Address 1202","3143.9314064705","7/21/2022","2202","Merchant 2202","Location 2202","0","0","73.358018553253","13.562991257278"
"203","1/9/2022 10:00","Retail","0.64598080789507","1203","Customer 1203","38","Address 1203","2933.4647511457","7/22/2022","2203","Merchant 2203","Location 2203","0","0","19.794288985716","61.402875587181"
"204","1/9/2022 11:00","Online","0.10320592913517","1204","Customer 1204","45","Address 1204","3152.2477868272","7/23/2022","2204","Merchant 2204","Location 2204","0","0","52.573917979258","68.405223409952"
"205","1/9/2022 12:00","Travel","0.78111651114857","1205","Customer 1205","37","Address 1205","5707.4245451801","7/24/2022","2205","Merchant 2205","Location 2205","0","0","87.946838800399","59.456389238875"
"206","1/9/2022 13:00","Travel","0.38678486469062","1206","Customer 1206","25","Address 1206","5221.5983590413","7/25/2022","2206","Merchant 2206","Location 2206","0","0","45.349079347548","94.570751399094"
"207","1/9/2022 14:00","Other","0.27411000072723","1207","Customer 1207","38","Address 1207","5655.6306258534","7/26/2022","2207","Merchant 2207","Location 2207","0","0","49.025998063114","81.564331922971"
"208","1/9/2022 15:00","Travel","0.31440799504342","1208","Customer 1208","64","Address 1208","8321.6921756646","7/27/2022","2208","Merchant 2208","Location 2208","0","0","76.789152412079","58.420560726285"
"209","1/9/2022 16:00","Food","0.28833735030108","1209","Customer 1209","45","Address 1209","7570.8374529793","7/28/2022","2209","Merchant 2209","Location 2209","0","0","57.259128404778","48.044862907733"
"210","1/9/2022 17:00","Other","0.32279808392532","1210","Customer 1210","39","Address 1210","9316.9535759746","7/29/2022","2210","Merchant 2210","Location 2210","0","0","21.239305903956","27.512302024521"
"211","1/9/2022 18:00","Online","0.97004912473678","1211","Customer 1211","27","Address 1211","7039.4386455866","7/30/2022","2211","Merchant 2211","Location 2211","0","0","79.376514547694","67.031302709941"
"212","1/9/2022 19:00","Other","0.8581859979634","1212","Customer 1212","55","Address 1212","9974.7017645444","7/31/2022","2212","Merchant 2212","Location 2212","0","1","52.476378176453","78.562074112787"
"213","1/9/2022 20:00","Food","0.44632730307154","1213","Customer 1213","23","Address 1213","2478.8342993715","8/1/2022","2213","Merchant 2213","Location 2213","0","0","75.328938719904","81.956675217295"
"214","1/9/2022 21:00","Travel","0.11686311461024","1214","Customer 1214","42","Address 1214","6807.1845976636","8/2/2022","2214","Merchant 2214","Location 2214","0","0","76.768658555476","66.222787698052"
"215","1/9/2022 22:00","Online","0.24732000500821","1215","Customer 1215","53","Address 1215","1163.1936592397","8/3/2022","2215","Merchant 2215","Location 2215","0","0","87.138359246794","43.288425940631"
"216","1/9/2022 23:00","Retail","0.049858360181092","1216","Customer 1216","26","Address 1216","4741.1927689519","8/4/2022","2216","Merchant 2216","Location 2216","0","0","33.346974587767","91.447276837851"
"217","1/10/2022 0:00","Travel","0.48559995227595","1217","Customer 1217","48","Address 1217","2689.5119835526","8/5/2022","2217","Merchant 2217","Location 2217","0","0","79.684500917319","98.686163714181"
"218","1/10/2022 1:00","Online","0.086575833166556","1218","Customer 1218","63","Address 1218","8922.5359568084","8/6/2022","2218","Merchant 2218","Location 2218","0","0","21.680778491559","84.038218145334"
"219","1/10/2022 2:00","Online","0.85761994161021","1219","Customer 1219","23","Address 1219","7649.6493011903","8/7/2022","2219","Merchant 2219","Location 2219","0","0","78.785915696537","26.705903742574"
